Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564678192138672,34.445901838670295,31.226657309134513,34.445901838670295,15133331
2008-02-12,31.001306533813477,32.723601826400476,30.743766744755398,32.51435197583412,10237627
2008-02-13,30.55060577392578,31.950974336804162,29.922854198622534,31.548569200944698,10395753
2008-02-14,33.22257995605469,33.56060074388351,31.22664851675604,31.22664851675604,12514003
2008-02-15,34.17226028442383,34.445896716448054,32.208521871891165,33.09381338549082,12080990
2008-02-18,33.979095458984375,34.944869934150596,33.689364644665766,34.944869934150596,6977153
2008-02-19,33.608890533447266,34.671240709779326,33.35135076597465,34.590759668893384,7226542
2008-02-20,32.771881103515625,33.303057190378766,32.401669253461456,33.28696054837911,5604999
2008-02-21,32.99723434448242,33.56060161102417,32.59482915409546,33.30306185253894,3874365
2008-02-22,32.578739166259766,32.78798903473931,31.564676569380822,31.902697435007138,2691220
2008-02-25,32.85236358642578,33.25476873831487,32.0636499253607,32.965037902229795,6270186
2008-02-26,32.98114013671875,33.44792975541424,32.82017804867286,33.158198870206846,7139423
2008-02-27,34.91269302368164,36.63498644214542,33.46403390635528,33.46403390635528,43223132
2008-02-28,35.89454650878906,36.168182871836585,34.767812139137625,35.25069829755967,35763847
2008-02-29,35.37947082519531,36.37743653189836,34.80000912007772,35.669203860941906,16477462
2008-03-03,33.898624420166016,35.02536127589808,33.51231582621716,33.83424001837256,10049153
2008-03-04,33.029415130615234,34.25272696383707,32.19241390602244,34.123958216418856,11485198
2008-03-05,33.641082763671875,33.80204484037485,32.22461517877303,33.190387638990835,8581053
2008-03-07,31.918792724609375,33.158201784780864,30.58280596648366,33.158201784780864,14251925
2008-03-10,31.805540084838867,32.03202869119945,29.977450811906884,31.967317974275435,11713659
2008-03-11,34.42634582519531,34.74990163276941,30.80252121921611,31.546697821233924,19665129
2008-03-12,33.552738189697266,35.591139767069336,33.22918245342401,35.36465119052861,12262350
2008-03-13,28.94206428527832,33.00269106230772,28.149353237864343,32.67913535362833,47000084
2008-03-14,30.93193817138672,31.061359597915363,29.152381488226705,29.75095832873786,35798540
2008-03-17,29.718603134155273,30.349536408573144,29.087669859737407,30.349536408573144,19211273
2008-03-18,29.97745704650879,30.559858008456665,29.184743468001493,29.670077237249135,12632937
2008-03-19,30.155418395996094,33.58510963966921,29.9612839771497,31.384929067843615,16449023
2008-03-24,30.44660758972168,31.287853529442906,29.78331777504762,31.287853529442906,11636914
2008-03-25,31.595233917236328,31.78936609388201,30.673098946845954,31.239321635339223,13232423
2008-03-26,31.40109634399414,32.1614533258438,31.06136232669423,31.38491811569355,11448313
2008-03-27,31.967313766479492,32.27469347135162,30.931935849220878,30.931935849220878,17425122
2008-03-28,32.03203201293945,32.27470106651228,31.190788217183677,32.11292096604597,11599511
2008-03-31,31.805540084838867,32.17763054709481,31.384917133453182,32.03202869119945,9914705
2008-04-01,31.870254516601562,32.32323397637566,31.46580974586753,32.03203242489517,6034588
2008-04-02,32.38794708251953,33.32626033617419,32.032034780399925,32.032034780399925,6087024
2008-04-03,32.12909698486328,32.614430670108796,31.87025191388171,32.468831003385766,3883474
2008-04-04,31.967313766479492,32.33940417975789,31.35255874524078,32.33940417975789,5906537
2008-04-07,31.8378963470459,32.16145212395377,31.465805887050017,32.01585246319584,4088729
2008-04-08,31.02899742126465,31.854064839061817,30.802508885502302,31.789351948056257,5753811
2008-04-09,31.109895706176758,31.384916798733997,30.753983475510882,31.126073933798487,3776374
2008-04-10,31.724658966064453,31.95114762829601,30.94812578291238,31.06136901690136,7075297
2008-04-11,31.870254516601562,32.193810333188786,31.54669870001434,32.03203242489517,4012660
2008-04-15,32.35558319091797,32.517361062987504,31.12607092433895,31.6761152505248,6362785
2008-04-16,31.918785095214844,32.90563064757287,31.78936146869484,32.67914204397915,4725794
2008-04-17,33.14829635620117,33.90865108496315,32.048205442174186,32.404117660234995,14831167
2008-04-21,33.682159423828125,34.264560184811856,33.326249432409504,33.64980516692794,7639361
2008-04-22,34.23220443725586,34.62047308206052,33.32625011738578,33.649805858554465,8814769
2008-04-23,34.264564514160156,34.66900923341003,33.81158730630151,34.29692096940136,5265604
2008-04-24,33.051231384277344,34.68518853971219,32.76003205506258,34.620477821470374,8801780
2008-04-25,33.32625198364258,33.79540739575913,32.87327260408807,33.64980774293026,4095990
2008-04-28,33.4556770324707,34.10278862111982,33.326255592442145,33.358609855322705,4708244
2008-04-29,33.924835205078125,34.24839102524614,33.488036164403304,33.64981407448732,6497143
2008-04-30,34.151309967041016,34.58811102452726,33.97335609364156,34.26455533579743,6331377
2008-05-02,34.45869827270508,35.42936558244291,34.393985363320155,34.66900864544707,5658418
2008-05-05,34.29692840576172,35.10581801964727,34.07043755847096,34.91168363461334,7642293
2008-05-06,34.00571823120117,34.68518621278966,33.81158608949942,34.02189645823955,5061166
2008-05-07,33.52039337158203,34.19986153126561,33.00270533043346,33.97337287612226,4303106
2008-05-08,33.1159553527832,33.45568950230265,32.92182312038208,33.26155507564754,3642073
2008-05-09,32.921817779541016,33.779239937286206,32.42030575391962,32.6791508827165,8621761
2008-05-12,32.921817779541016,33.16448467636554,32.19381489481383,32.921817779541016,4890395
2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
2008-05-14,33.06740188598633,33.24535796526057,32.35557976314195,32.35557976314195,2982486
2008-05-15,33.083587646484375,33.45567591988234,32.35558713346421,32.35558713346421,2646760
2008-05-16,33.34242248535156,33.43948963588692,32.93797785333139,33.326246455472806,4422288
2008-05-20,33.277713775634766,33.4071373821822,32.93797982554519,33.00269272594526,3464912
2008-05-21,33.48802185058594,33.97335537339139,32.51735480497503,32.51735480497503,3419088
2008-05-22,33.03506851196289,33.196846479893836,32.67915829906729,32.67915829906729,3558000
2008-05-23,32.48501205444336,33.29390160013886,32.35559060483341,32.84092433225071,4417028
2008-05-26,32.24234390258789,32.436478263500085,30.73780809115151,30.73780809115151,2605807
2008-05-27,31.271677017211914,32.64678921329133,31.126077341183574,32.290876943663584,3316550
2008-05-28,32.4202995300293,32.614431693668195,30.834874791919,31.38491921360902,4505700
2008-05-29,32.954166412353516,33.32625690705644,31.999677220295155,32.760034244652786,11026212
2008-05-30,31.902606964111328,33.16447580666963,31.773185531452903,33.03505217975817,4023430
2008-06-02,30.54366683959961,32.355579688334814,30.090687530289514,31.70846607585574,4431595
2008-06-03,29.411230087280273,30.41425174963598,29.136206779878517,30.09069594998836,6240766
2008-06-04,28.505268096923828,29.589178507184364,28.32731200143246,29.28180099365534,5762089
2008-06-05,28.45673370361328,28.66704625284045,27.50224470185974,28.472911929592726,9721099
2008-06-06,28.14935874938965,29.330338633851817,27.74491403435185,28.311136635404765,6317089
2008-06-09,27.761091232299805,28.440559206066826,26.53157890533006,27.82580194545549,6500809
2008-06-10,27.566951751708984,27.793442496846463,26.93601857629642,27.502241050635075,6717902
2008-06-11,27.69638442993164,28.149361680235707,27.502250068799476,27.82580587451759,2586175
2008-06-12,27.89052391052246,28.052301855804433,26.53158960900467,27.340479335414525,3244212
2008-06-13,27.71255874633789,28.117003446382075,27.421357245754322,27.84198017265086,4248430
2008-06-16,28.6832275390625,29.120026521593182,27.858159868611594,27.955227040591648,4354615
2008-06-17,29.54064178466797,29.767130330857363,28.181708313279117,29.087664692289174,4736084
2008-06-18,29.50829315185547,30.155406903300342,29.443582434986897,29.443582434986897,5055019
2008-06-19,28.877365112304688,29.443587828570262,28.408209586249615,28.92589980453667,4221271
2008-06-20,28.214061737060547,29.233263456346332,27.841973578842623,29.120018089452664,3837789
2008-06-23,27.227230072021484,28.08465437814519,26.952208920220432,27.98758718575808,4516050
2008-06-24,26.38597869873047,27.63166922642447,26.110955430771153,27.227222340615466,5238203
2008-06-25,25.657978057861328,26.191844168934658,25.075577267620414,25.88446664455144,3933879
2008-06-26,27.113985061645508,28.278786905267204,25.803583536134447,25.803583536134447,18253250
2008-06-27,25.916826248168945,26.790428710828714,25.771226569143426,26.20802780047331,6821283
2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
2008-07-01,23.603395462036133,25.3991301122042,22.697439024683064,25.3991301122042,6202295
2008-07-02,24.638782501220703,24.897627607660745,22.859225411543882,23.61958250028899,5245963
2008-07-03,23.991668701171875,24.63878031266516,23.296024596517892,24.428469916631137,4726793
2008-07-04,24.31521224975586,24.784367492739307,23.457790674449985,23.619568495772008,4862814
2008-07-07,24.84908676147461,25.852110477662308,24.63877639884794,24.63877639884794,5528014
2008-07-08,25.57709312438965,26.208026498321043,22.97246628980099,22.97246628980099,8354280
2008-07-09,27.356657028198242,27.469900271105534,25.91683158823806,25.91683158823806,6860769
2008-07-10,28.553800582885742,28.893534548083423,26.59628792079699,27.356644786036906,7216175
2008-07-11,27.194869995117188,29.18473713986774,26.984557424159895,28.828827102810305,6040791
2008-07-14,27.2110538482666,28.18172364949023,26.531587839939835,26.531587839939835,5942149
2008-07-15,26.078601837158203,26.822780590068216,25.884469680477192,26.531581257920138,3693378
2008-07-16,25.366775512695312,26.531577044828783,24.929974389582068,26.078597695997868,6973872
2008-07-17,26.66099739074707,26.855131703052685,25.884464530029987,25.884464530029987,5038238
2008-07-18,28.14935874938965,28.37584735096021,26.35362377577123,27.14633497839471,5983177
2008-07-21,29.73478889465332,29.91274504131072,28.165542229929056,28.634697748023363,8754188
2008-07-22,30.948116302490234,31.22313738157573,29.47593715758144,29.734782204090614,12631056
2008-07-23,33.13212203979492,33.77923364410124,31.740831651685703,32.32323253441203,12798869
2008-07-24,31.967313766479492,33.746870316042134,29.97744686603329,29.97744686603329,10764301
2008-07-25,32.03203201293945,33.067412368105465,30.81869771634174,31.627587247406883,10710381
2008-07-28,31.773193359375,32.66297196231117,31.417281040499105,32.03203628846266,5533881
2008-07-29,30.495134353637695,31.546690483668026,30.25246755439993,31.061356885192488,5145929
2008-07-30,31.773193359375,32.03203628846266,30.770169329272804,30.770169329272804,7354746
2008-07-31,30.65691375732422,32.32322717887871,30.252469071643937,32.32322717887871,6006517
2008-08-01,31.54669189453125,31.676115509797917,29.120023793625652,30.171579970684743,4699412
2008-08-04,31.7408447265625,32.32324584919495,30.915776652354378,30.915776652354378,4301346
2008-08-05,33.16448211669922,33.40714899479448,31.54670073514404,31.870256572604386,9161115
2008-08-06,32.32323455810547,34.34545844817012,32.0967459212689,34.34545844817012,8616591
2008-08-07,32.24234390258789,32.97034446462875,31.23932002829697,31.23932002829697,4809365
2008-08-08,31.692296981811523,32.48500820377706,31.579051581136564,31.8702509053678,4883824
2008-08-11,31.983484268188477,32.452639533649716,31.740817524578986,32.09672962624047,2714705
2008-08-12,31.43345832824707,32.355593366756125,31.190791443824,32.1938132495539,5801276
2008-08-13,31.5628662109375,31.870243693459233,30.818687646659438,31.06135442669016,2754609
2008-08-14,30.80251693725586,31.708471317120992,30.737804029334395,31.38491555452546,2566362
2008-08-18,30.44660758972168,31.384918511965765,30.155408253646804,30.737806925796562,2963058
2008-08-19,29.880388259887695,30.576032414333238,29.265630868415144,30.398078463837912,2941144
2008-08-20,30.22011947631836,30.46278632517013,30.009806890761578,30.090695840378835,3319410
2008-08-21,29.896560668945312,30.39807254494887,29.540648448748478,30.090692811936616,4138486
2008-08-22,29.589183807373047,30.93194168273716,28.828829000260214,30.93194168273716,4139879
2008-08-25,29.912752151489258,30.31719703809451,29.702439493902162,30.31719703809451,2034227
2008-08-26,29.961267471313477,30.058334627261814,29.411223179943143,29.605355297587135,1489491
2008-08-27,29.362688064575195,30.333355220998904,29.200910205171244,30.12304488147483,4297168
2008-08-28,28.925893783569336,29.76713747036286,28.553803330922484,29.443581699845428,7382078
2008-08-29,30.12305450439453,30.23629991985502,29.314164948972053,29.443586400138308,2219080
2008-09-01,30.10674476623535,30.23714664203342,29.50363111619877,30.057842404654235,3417069
2008-09-02,31.68787956237793,31.818281440007233,30.05784282675675,30.31864879289117,5030404
2008-09-04,31.01958465576172,31.590097101574187,30.758778524072,31.32929096988447,2813325
2008-09-05,30.3349552154541,30.677262971414223,29.99264745949398,30.64466139051279,3330688
2008-09-08,31.932376861572266,33.22010337619121,31.622668609592477,31.94867543409729,8377948
2008-09-09,32.04649353027344,32.30729955906494,31.312977817915293,31.93239241265465,3737279
2008-09-10,31.76938819885254,32.30729882467044,31.459679803084835,31.883489313877636,3847698
2008-09-11,30.92176628112793,31.622680329227897,30.677261072133604,31.622680329227897,2567354
2008-09-12,31.231489181518555,32.07910857816017,30.726177703169792,31.133686603309556,6093354
2008-09-15,29.259136199951172,30.563164258661875,28.378917702496757,30.09045452955456,6770268
2008-09-16,29.82964324951172,30.090449257736207,27.71059802536155,28.118106722313506,4654621
2008-09-17,29.063533782958984,30.25345852123181,28.688624383551662,30.25345852123181,4674190
2008-09-18,28.99833106994629,29.56884336380925,26.911886993883822,28.688624838310293,6603710
2008-09-19,30.758760452270508,30.921763912446938,29.340629464385195,29.68293717293088,9821730
2008-09-22,30.0904541015625,32.92671685761791,29.84594884403197,31.622686606578537,4162514
2008-09-23,29.731826782226562,30.400141174107084,29.17761565635313,29.731826782226562,6569683
2008-09-24,30.41645622253418,30.742463180173306,29.438435349616807,29.82964325660852,5730103
2008-09-25,29.471033096313477,30.62835808756962,28.770116902034687,30.497953994950453,10926783
2008-09-26,28.99833106994629,29.634046537523467,28.493021949797544,29.634046537523467,4967945
2008-09-29,27.922500610351562,29.829639762629395,27.38458786672762,29.829639762629395,7859964
2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
2008-10-01,28.90052032470703,29.177624869706865,27.75949393696217,28.33000823627252,3743739
2008-10-03,29.30803871154785,29.66664510279311,28.525620546248366,29.04723265644802,4681406
2008-10-06,28.704919815063477,29.3406329429451,28.118106846681908,28.98202661456694,5560277
2008-10-07,29.65034294128418,30.286058362147187,28.68862273018901,28.68862273018901,9928258
2008-10-08,29.42213249206543,29.666637693113387,27.417188516946577,28.656017521974114,9985473
2008-10-10,29.242834091186523,29.91114888337856,27.07488842548281,29.308037259889332,9025179
2008-10-13,29.82964324951172,30.05784767762958,29.193930124441906,29.389535183329315,6805621
2008-10-14,29.112430572509766,30.938070556380467,28.88422612724501,29.99264898188886,5099383
2008-10-15,28.867919921875,29.487332187264176,28.558213789180414,28.94942165210389,5495022
2008-10-16,27.75950050354004,28.460416847374276,27.221589862979467,28.460416847374276,6651066
2008-10-17,25.673049926757812,28.525610292772313,25.2981406664133,28.330007479913927,5586092
2008-10-20,25.966463088989258,26.993386457238138,25.151445595558293,25.770860217091695,7922965
2008-10-21,26.178373336791992,27.547602512304575,25.428556675406565,26.227273510215838,8047276
2008-10-22,24.743932723999023,26.113161442535652,24.49942751672905,25.917558603245322,5408099
2008-10-23,23.537710189819336,24.352727641320914,23.17910162680811,24.12452319707574,6641370
2008-10-24,20.489540100097656,23.14649559714846,20.21243333547846,22.820488679185125,9905588
2008-10-27,18.908405303955078,20.212432951003585,16.952363833382318,20.114630435299773,12878172
2008-10-29,21.402360916137695,22.755288804774633,19.560420416749796,21.516462016249573,13094201
2008-10-31,22.771589279174805,23.472505502509353,21.646865817168184,22.52708408261354,8097887
2008-11-03,23.472509384155273,24.0919217668589,22.65748971662871,24.05932018424235,4951148
2008-11-04,24.499425888061523,24.695030925224543,23.032394741966666,23.14649583791515,4515828
2008-11-05,23.602903366088867,25.689348680929132,23.14649241711962,25.689348680929132,6145587
2008-11-06,22.820491790771484,24.369027073116843,22.347782137445616,23.14649875318604,4896229
2008-11-07,24.597227096557617,25.3307426305369,22.49448079711635,22.657484249111747,8250147
2008-11-10,25.151439666748047,25.721951777666042,24.59722834403146,25.363343280738647,3775177
2008-11-11,24.8580379486084,25.9012598042841,24.287525754471158,25.265546658706423,8900004
2008-11-12,23.814815521240234,25.395950309601254,23.521410114124937,25.395950309601254,5705390
2008-11-14,23.733308792114258,24.77653271150455,23.439903446583195,23.602906907628437,4038880
2008-11-17,24.71133804321289,25.526357839158322,22.49448976965058,25.526357839158322,5361538
2008-11-18,23.374704360961914,24.646130573752117,22.918293307257553,24.646130573752117,6392448
2008-11-19,22.8041934967041,24.206023894803263,22.51078590033382,23.472508220191912,5606729
2008-11-20,22.55968475341797,22.983491975061984,21.597962583550377,22.820488517237088,5080395
2008-11-21,23.99411964416504,24.743936159404743,21.842472637107864,22.412984866613407,8350092
2008-11-24,24.597227096557617,24.988434939171405,23.374701206592142,24.711328186428908,5420119
2008-11-25,23.99411964416504,25.151444894765845,23.79851677771754,24.858039489656406,5453771
2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
2008-11-28,24.14081573486328,24.61352750711364,23.179095824988973,23.798510259614098,8464961
2008-12-01,23.945213317871094,25.55894705242463,23.84741080437904,24.61352791404501,5733003
2008-12-02,23.733308792114258,23.99411477196183,22.98349242913096,23.76591036867368,5879324
2008-12-03,24.450523376464844,24.760229479711644,23.22799753927296,23.96151304158809,6430656
2008-12-04,25.624160766601562,25.75456491989869,21.679474372428743,21.679474372428743,4648185
2008-12-05,25.314437866210938,26.536963564115062,24.466819164647227,24.466819164647227,5338962
2008-12-08,25.379648208618164,26.21096643372744,24.28752617325022,25.999062785173205,11709287
2008-12-10,24.972143173217773,26.569578906386795,24.61353677580346,26.569578906386795,11172070
2008-12-11,24.695030212402344,25.412244976504457,24.303820149368583,25.412244976504457,9867592
2008-12-12,23.92892074584961,24.206027594068562,23.4073086353939,24.091924254007445,9847702
2008-12-15,24.32012176513672,24.858034514683823,24.124518937836267,24.743931207268272,5741641
2008-12-16,25.249244689941406,25.55895085298908,23.146498075253415,24.450528097594415,9183505
2008-12-17,25.216646194458008,25.917562555372513,24.54833141716796,25.917562555372513,8720755
2008-12-18,25.966463088989258,26.243569921106364,24.646134307455807,24.646134307455807,12640018
2008-12-19,27.22159194946289,27.547598959245327,25.93386470299758,26.73258143478924,10050607
2008-12-22,27.237882614135742,27.466086993953823,26.29246131078127,26.29246131078127,6524631
2008-12-23,26.68366813659668,27.498685327509786,26.488065337302906,27.058577370942082,5151765
2008-12-24,26.227262496948242,27.042279784284965,22.005471179843305,22.005471179843305,13318746
2008-12-26,26.276168823242188,27.66169853723524,25.5915554675597,27.66169853723524,5480531
2008-12-29,26.83037567138672,27.04227927777489,25.75455243007756,26.569569702148762,3418418
2008-12-30,26.781478881835938,27.221589184692885,25.787157160812832,26.765178090827106,4868199
2008-12-31,27.10747528076172,27.514983842585014,26.50436393578851,27.514983842585014,4396180
2009-01-02,27.498693466186523,27.955104554705375,26.977083636148762,27.955104554705375,3976548
2009-01-05,26.879268646240234,27.95509160029043,26.53696104119582,27.95509160029043,4505326
2009-01-06,26.68366813659668,27.906196133841966,26.243560180028975,27.906196133841966,3969700
2009-01-07,25.281848907470703,27.61280039403955,23.684415416407315,27.61280039403955,12109220
2009-01-09,25.151439666748047,27.384587956691725,23.89631213837808,27.384587956691725,5272587
2009-01-12,24.483121871948242,25.754550024130115,23.50510123682787,25.754550024130115,6595708
2009-01-13,24.124530792236328,24.760244162374846,23.765922116323818,24.45053787547424,4104761
2009-01-14,24.173419952392578,24.580928620702,23.50510529418992,24.580928620702,2777281
2009-01-15,23.814815521240234,24.173424095160176,23.309506454639042,23.961520435674284,3693599
2009-01-16,24.564632415771484,24.92324099515371,23.635513805169886,24.646134164642312,2131503
2009-01-19,25.510047912597656,25.72195152450264,24.46682400848602,25.232941148528774,2587926
2009-01-20,28.36260223388672,29.01461592586972,24.450520081988728,25.542641689534996,19101726
2009-01-21,26.471765518188477,28.98202032658819,26.113157056738316,28.98202032658819,11311625
2009-01-22,27.726903915405273,28.10181110120973,26.145768996052748,27.31939514349757,10535551
2009-01-23,28.118112564086914,28.460420382819112,26.86298463236108,28.18331352697004,7005930
2009-01-27,29.030920028686523,29.42212784641775,27.058577942816832,28.03659859258273,8487928
2009-01-28,29.682933807373047,29.829636462722974,28.68861237086138,29.63403365921496,6636133
