Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
2435,2017-08-29,81.69554901123047,82.92876068829078,81.12637439104878,82.45444850480604,12235532
2436,2017-08-30,81.80939483642578,82.51137796434925,81.29713660001583,82.28370706520961,9313551
2437,2017-08-31,83.19436645507812,83.47895372714864,81.60067567283687,82.05601736679606,8143692
2438,2017-09-01,82.15088653564453,82.98567799423653,81.88526966792446,82.98567799423653,8803556
2439,2017-09-04,82.56829071044922,83.19438179512487,80.74692874539106,82.18884094438921,6239751
2440,2017-09-05,82.03705596923828,82.56828457291118,81.92321795991208,82.53033856980244,3937595
2441,2017-09-06,81.31609344482422,81.98013045417915,80.8228108679499,81.58171030721267,4800221
2442,2017-09-07,81.92321014404297,82.01807256945624,81.03150231583501,81.77143129270493,5008597
2443,2017-09-08,80.86077117919922,82.20781586363118,80.59515426980442,82.03706654754922,8588797
2444,2017-09-11,83.1159896850586,83.27019266104709,81.20771282435838,81.34264238915385,6205180
2445,2017-09-12,83.00035095214844,83.38586108744065,82.61484081685623,83.11600713002561,4307268
2446,2017-09-13,82.40280151367188,83.30875125841159,82.11366895016867,83.00034005338574,3679773
2447,2017-09-14,82.47989654541016,83.27019004048952,81.97873035320103,82.2293108348983,6793237
2448,2017-09-15,81.92091369628906,82.28715036730678,80.2246703738802,81.99801257573506,9054445
2449,2017-09-18,83.01961517333984,83.79063530997618,81.92091043287009,81.92091043287009,10470233
2450,2017-09-19,83.21235656738281,83.42438497867626,82.03654791446124,83.42438497867626,5530915
2451,2017-09-20,82.07511138916016,83.34729772050677,81.92090841140097,83.23164156557627,5687495
2452,2017-09-21,81.5546875,82.07512722556913,81.09207847746195,82.07512722556913,5113744
2453,2017-09-22,80.78365325927734,81.47757451627032,80.22466680013805,80.97640829252846,5195124
2454,2017-09-25,81.01497650146484,82.4413661235088,80.05120114300702,80.57164088233743,13057600
2455,2017-09-26,81.24626922607422,82.30642193238377,81.01496213529822,82.30642193238377,6570371
2456,2017-09-27,80.24393463134766,82.13293278007467,79.72349503200078,81.72814932992408,7885119
2457,2017-09-28,80.57162475585938,81.30409283592003,79.02958449096752,79.41509455719049,11633088
2458,2017-09-29,81.34264373779297,81.978734292301,79.45364025696662,81.34264373779297,13782560
2459,2017-10-03,79.47290802001953,81.82452011462159,79.22232756057818,81.78596806805812,12296210
2460,2017-10-04,80.59089660644531,81.20771374621611,79.04885637142571,79.04885637142571,12075908
2461,2017-10-05,79.01031494140625,80.72583702501481,78.70190894446822,80.5716340265458,17352392
2462,2017-10-06,78.9332046508789,79.35726152818941,78.47059049350322,79.02958216459761,13466622
2463,2017-10-09,77.46826934814453,78.97175763367622,76.96710832923903,78.97175763367622,21446056
2464,2017-10-10,78.9332046508789,79.41509221947244,77.48754194509833,77.50681535631617,14560236
2465,2017-10-11,78.20072937011719,79.45363701652195,77.6417429420869,79.1837831222774,11830976
2466,2017-10-12,77.98871612548828,78.72118430796701,77.6803101209127,78.27784871558374,5518551
2467,2017-10-13,79.28018188476562,79.83917369144952,77.1791494845439,78.02727390251613,11394674
2468,2017-10-16,79.31871032714844,80.4174149686532,79.08740326122937,79.68494172177371,11521216
2469,2017-10-17,78.99103546142578,79.76205562337725,78.62479879297278,79.12596503553031,4936452
2470,2017-10-18,82.32569885253906,82.59555800807904,79.4150997536298,79.49219863463033,18484486
2471,2017-10-19,81.20771789550781,82.11366762563411,80.78365576344709,82.05584215962925,559370
2472,2017-10-23,82.32569885253906,82.57628459503272,81.34265021087177,82.09439175190697,14162373
2473,2017-10-24,82.90396881103516,83.23165345358602,81.49685794118032,82.22932611176628,7050716
2474,2017-10-25,83.30874633789062,84.42672447164139,82.42207005822875,83.27019428593754,16306452
2475,2017-10-26,81.72815704345703,83.17381982874353,81.24626944836153,82.65338018027738,23524154
2476,2017-10-27,81.63177490234375,82.32569090846485,81.11133528334555,81.8630819806557,9985329
2477,2017-10-30,81.8823471069336,82.69191918470501,81.67031869007607,81.70886550854891,4118717
2478,2017-10-31,81.67033386230469,84.38817788314127,81.22699307936358,81.99801325308349,16442260
2479,2017-11-01,81.09207153320312,82.26787524721605,80.4367022713765,82.055846783645,12417385
2480,2017-11-02,82.9617919921875,83.38584889595671,81.65105354077872,81.72815764809044,16259892
2481,2017-11-03,80.97640991210938,85.00499227915799,80.80293351600268,85.00499227915799,26293141
2482,2017-11-06,81.22698974609375,82.22931697656068,80.76438079813477,81.24626838693473,7985183
2483,2017-11-07,80.05119323730469,81.80526212494306,79.60785766196025,81.57396024480887,9702210
2484,2017-11-08,80.24393463134766,80.93785061126711,79.85842459165583,80.1861091711568,12777065
2485,2017-11-09,80.18611907958984,80.88003514525506,79.02958881760432,80.88003514525506,9492091
2486,2017-11-10,81.47757720947266,81.72815771521894,79.60785227937096,79.8006073189935,8999608
2487,2017-11-13,81.34264373779297,82.24859342636616,80.68727454295752,81.68960174672328,7885278
2488,2017-11-14,79.78133392333984,81.36192639793117,79.45364928867333,81.34265298422774,4927717
2489,2017-11-15,79.80060577392578,80.01263422187932,78.7982785415322,79.68494961510248,8653007
2490,2017-11-16,80.3017807006836,80.51381441422046,79.08742480975747,79.8391716716153,18027175
2491,2017-11-17,80.41741943359375,80.93785382478916,80.08973484108255,80.68727333480345,9193722
2492,2017-11-20,80.49452209472656,81.07278720443198,79.28016641010822,81.07278720443198,8277194
2493,2017-11-21,79.64640045166016,80.55234491068475,79.3379892660048,80.55234491068475,15596732
2494,2017-11-22,79.81988525390625,80.2439474108656,79.06813846525944,80.2439474108656,8665005
2495,2017-11-23,80.59089660644531,80.88002915051149,79.62712145955807,80.14756108464015,6824919
2496,2017-11-24,81.41974639892578,81.67033213313135,80.18611728438219,80.37887232373104,7734712
2497,2017-11-27,81.01497650146484,81.67034583674254,80.18613073895432,81.6510671922838,14811199
2498,2017-11-28,80.32105255126953,80.95714318044719,79.49220164026408,80.95714318044719,21546865
2499,2017-11-29,80.47525024414062,80.86076032475802,80.01263605587371,80.41742477781105,7324543
2500,2017-11-30,79.43434143066406,80.37884286888671,79.08738353274194,80.37884286888671,19256592
2501,2017-12-01,78.23929595947266,79.93554465594518,77.95016337195787,79.80061506934183,8172074
2502,2017-12-04,78.16219329833984,78.624802278731,77.44899857115287,78.45132587189008,7124561
2503,2017-12-05,77.21769714355469,78.04654286957191,75.8876851159157,77.87306644997709,17485101
2504,2017-12-06,77.19841766357422,77.4297195381948,76.58160046401689,76.98638397341824,5557173
2505,2017-12-07,77.98871612548828,78.25857530110365,76.89001123736236,77.19842247075358,11119755
2506,2017-12-08,78.297119140625,78.56697830593696,77.06348994060787,78.25857231313654,14615599
2507,2017-12-11,78.75975036621094,79.18381261949612,78.10438095396869,78.5669952718828,8231500
2508,2017-12-12,78.22000122070312,78.8368182850068,77.8344912091151,78.8368182850068,8310332
2509,2017-12-13,77.29478454589844,78.04652599254857,77.04419883486713,77.48753956742124,12105970
2510,2017-12-14,77.14057922363281,77.71884430977543,76.52376731479919,77.60319338407282,12838407
2511,2017-12-15,76.65869140625,77.93087772897684,76.13825701344084,77.64174518683186,22654959
2512,2017-12-18,77.06348419189453,77.14058306993556,74.5576686936675,76.6972475275507,16832008
2513,2017-12-19,78.10435485839844,78.25856306539144,76.79362170066166,77.37188679044095,20133065
2514,2017-12-20,78.23929595947266,78.39349896038408,77.08276560941353,78.29712143121249,14097971
2515,2017-12-21,78.297119140625,78.9524884113452,77.91160903521676,78.9524884113452,7881749
2516,2017-12-22,78.2778549194336,78.4898834107815,77.81524064709045,78.25858150342599,7399925
2517,2017-12-26,78.04656219482422,78.64410617600731,77.56467441749126,78.2200438861909,7946762
2518,2017-12-27,77.56462860107422,78.83681471905966,77.41042564917676,78.0657947307584,7831439
2519,2017-12-28,76.77435302734375,77.89233122415041,76.52377251873772,77.66102412820055,15796200
2520,2017-12-29,77.2369613647461,77.75740101921352,76.89000333803952,76.92855539185472,8561565
2521,2018-01-01,77.17914581298828,77.77668965184755,76.73581020919966,76.73581020919966,6388017
2522,2018-01-02,77.39117431640625,77.79595783420113,76.8321825739129,77.5839293684639,4383705
2523,2018-01-03,77.7381362915039,78.04654229884994,77.33334752444456,77.68031081872849,8187397
2524,2018-01-04,77.2369613647461,78.20073656605054,77.10203701961557,77.87305718065912,4204055
2525,2018-01-05,77.58390045166016,77.89230632847824,77.33331479433029,77.60317385815623,4923559
2526,2018-01-08,77.31407165527344,78.35495104744862,77.1213165995977,77.87306340825928,11797863
2527,2018-01-09,77.48754119873047,77.64174417343214,77.2176820713915,77.52608802079484,7380366
2528,2018-01-10,77.0442123413086,77.83451120538626,76.52377787501258,77.83451120538626,8710385
2529,2018-01-11,76.27317810058594,77.21767978954684,76.06114967023859,76.75506565029771,12305664
2530,2018-01-12,75.69493103027344,76.44667787800664,75.4443504906343,76.3695737602027,9411915
2531,2018-01-15,76.83216857910156,77.19840520282806,75.23230298419821,76.25390352825833,9962401
2532,2018-01-16,75.63709259033203,76.83217483853294,74.92389792375933,76.75507073394645,13205546
2533,2018-01-17,76.09971618652344,76.6008772419685,74.78898284790012,75.56000307400978,13012437
2534,2018-01-18,75.94551086425781,77.02493705627069,75.46362323767788,76.5623228432278,24603506
2535,2018-01-19,75.5985336303711,76.33100687056957,74.90461766775766,75.94549684049224,8082214
2536,2018-01-22,75.29015350341797,75.92624422530179,75.17450254628136,75.61783818706,9833311
2537,2018-01-23,75.50216674804688,75.69492179021138,74.8082506877807,75.29013829319197,16134097
2538,2018-01-24,75.54071807861328,75.92622815924938,75.23231210563046,75.29013757196284,11061376
2539,2018-01-25,74.9046401977539,75.88768897860909,74.46130457558031,75.82986350246749,13143678
2540,2018-01-29,74.8468017578125,75.55999645020638,74.78897629168654,74.9817313313165,11002896
2541,2018-01-30,75.15520477294922,75.61781894138707,73.51678700055291,74.71186924500496,22826262
2542,2018-01-31,74.71187591552734,75.29014106329663,74.01795982973034,75.15521148305406,14372442
2543,2018-02-01,75.11666107177734,75.23231724115219,72.86142590034594,74.98173671739657,17028230
2544,2018-02-02,74.36492156982422,74.98173880387412,73.63244816318117,74.98173880387412,22083930
2545,2018-02-05,75.75276184082031,75.92623826290233,73.2469407544161,73.2469407544161,21997294
2546,2018-02-06,75.15520477294922,75.40578526884684,73.24692786416169,73.24692786416169,13495253
2547,2018-02-07,75.36724090576172,75.88767532622465,74.55766869897542,75.48289183723902,14316750
2548,2018-02-08,75.4258041381836,75.99189005488253,75.09396085236608,75.73812941108365,33536651
2549,2018-02-09,75.4258041381836,75.85524807893715,74.56691625667645,74.95732417159513,15183068
2550,2018-02-12,77.49493408203125,77.70965338509887,75.4648385277554,75.81619979421785,11747845
2551,2018-02-14,76.30420684814453,77.47541465849837,75.62100229210479,77.47541465849837,13853923
2552,2018-02-15,77.26067352294922,77.41683346118865,76.01138342668844,76.51890984493244,8833619
2553,2018-02-16,76.34323120117188,77.39732011430159,76.03091130588982,77.33875550065981,6252218
2554,2018-02-19,75.79667663574219,76.88980167831882,75.58195205208257,76.36275716682975,4332550
2555,2018-02-20,76.12850952148438,76.65554866616696,75.64050639109468,76.08946821201863,8479558
2556,2018-02-21,75.71858978271484,76.47987684519919,75.46482919361117,76.36275290741598,9258406
2557,2018-02-22,74.27410888671875,75.93332519506012,73.88370629538525,75.46483996739032,25535938
2558,2018-02-23,75.4453353881836,75.67957274854808,74.3131634356053,74.4107641008155,11567495
2559,2018-02-26,76.57748413085938,76.98740471077437,75.34771709594062,76.12852223495872,8362326
2560,2018-02-27,77.2021484375,77.39734977063982,76.34326045361476,77.00694710436018,17333449
2561,2018-02-28,77.1826171875,77.37781850055995,76.284693265494,76.83125588302698,5795018
2562,2018-03-01,77.06549835205078,77.49494229889433,76.3432524362468,76.94837438736191,8106682
2563,2018-03-05,76.8897933959961,76.92883470656277,75.83570978173407,76.83123407773259,6992551
2564,2018-03-06,75.40628051757812,77.10453284620775,74.99635462022668,76.94836757378394,9525018
2565,2018-03-07,75.4843521118164,75.73811801259829,74.66450567470437,75.2501148113618,9481007
2566,2018-03-08,76.28467559814453,76.47987686599633,75.11346799103369,75.67954849069996,10429826
2567,2018-03-09,75.30868530273438,76.38229250464182,74.87924136293651,76.32373317084539,9887071
2568,2018-03-12,76.12850952148438,76.38227009025245,75.34770451286086,75.54290576501674,14242997
2569,2018-03-13,76.14805603027344,76.90934331669459,75.44533337755763,76.08949669174292,10581316
2570,2018-03-14,75.87476348876953,76.59700936955274,75.54292550951104,75.99188744777922,8577503
2571,2018-03-15,76.05045318603516,76.42133781138037,75.66005054679796,75.7186098836486,6132848
2572,2018-03-16,75.05492401123047,76.96789576816236,74.70355742113789,75.89428857552795,10373796
2573,2018-03-19,75.81620788574219,76.16756918970385,75.15252659940892,75.50388790337058,13496140
2574,2018-03-20,76.08948516845703,76.55796510092755,75.26963866766609,75.77715991830264,9661410
2575,2018-03-21,75.81620788574219,76.32373447606416,75.58196525137623,76.32373447606416,9675146
2576,2018-03-22,75.23059844970703,76.01140364375078,75.05492045815166,75.81620234523984,11371840
2577,2018-03-23,75.83574676513672,76.22614947084809,74.56693267639916,74.56693267639916,9062739
2578,2018-03-26,76.08948516845703,76.3237277822793,75.83572454313874,75.8942838728008,15451169
2579,2018-03-27,76.49940490722656,76.65556488295296,76.16756164932426,76.16756164932426,7563470
2580,2018-03-28,75.4453353881836,76.44086005525763,75.07445074231484,76.32374137507539,14095921
2581,2018-04-02,76.08948516845703,76.20660382778115,75.30867998583213,75.30867998583213,6821616
2582,2018-04-03,77.51445770263672,77.88534230223759,75.95284725408453,76.05044790711904,6269850
2583,2018-04-04,76.53844451904297,78.04149550415377,75.99188196859555,77.67061093679274,9689298
2584,2018-04-05,76.61651611328125,77.47539848446628,76.51891548279387,77.2606792154633,8673501
2585,2018-04-06,76.49940490722656,77.26069206975693,76.42132756695035,77.10453209403053,7948746
2586,2018-04-09,76.46035766601562,76.71412356398214,76.20659706322267,76.51892228565318,4610445
2587,2018-04-10,76.8897933959961,77.55347979011046,76.63603282007226,76.85075208542942,7562115
2588,2018-04-11,76.90933990478516,77.37781988742103,76.44085462697468,77.29974253790235,5790314
2589,2018-04-12,76.65556335449219,77.26069052923033,76.55796270971254,76.98740660577776,3537785
2590,2018-04-13,77.10452270507812,77.29972397476011,76.67507885274308,76.71412016571415,3438013
2591,2018-04-16,77.7682113647461,78.43189786390982,76.83124623870671,77.00692951647765,9628436
2592,2018-04-17,79.9935073852539,80.87191317511767,78.93941831934788,79.32982089262066,23457958
2593,2018-04-18,80.03255462646484,80.34487459013475,79.77878869891208,80.07159065054294,8814122
2594,2018-04-19,81.2427978515625,81.55511779254857,80.01302550789212,80.22775010059712,10627620
2595,2018-04-20,80.89144897460938,81.82841959265298,80.50104631548285,81.51609428824679,5446620
2596,2018-04-23,80.73527526855469,81.1647191797487,80.11063006092469,81.1647191797487,4139986
2597,2018-04-24,80.59864044189453,81.28184503994262,79.95447716562695,81.28184503994262,3594644
2598,2018-04-25,80.94998931884766,81.98455499605444,79.60309843095453,80.5791047858993,5924775
2599,2018-04-26,80.81334686279297,81.47702800288495,80.50102165406732,81.02806614146351,7950190
2600,2018-04-27,81.16472625732422,81.47704624078654,80.8524062738619,81.00856626559306,7371596
2601,2018-04-30,81.14517974853516,81.5941415527921,80.83285457957663,81.02805582448596,5644871
2602,2018-05-02,80.09111022949219,81.63320255436622,79.91542694862211,80.81335606892907,7210903
2603,2018-05-03,80.59864044189453,81.02808439113109,79.3493552111399,80.03255980918799,3782713
2604,2018-05-04,80.9695053100586,81.12566526392347,79.83733902557172,80.81334535619372,22466426
2605,2018-05-07,81.71127319335938,81.98455709781919,80.81334944186027,80.81334944186027,6003886
2606,2018-05-08,83.05817413330078,83.546177382141,81.53560505595415,81.78936568631623,19748071
2607,2018-05-09,82.7068099975586,83.42905583994,82.43352606957407,82.76536932636272,13934330
2608,2018-05-10,81.2037582397461,82.68728593333226,79.91542654199336,82.45304332508867,13973187
2609,2018-05-11,80.75477600097656,81.59414028197924,80.4034095294741,81.51605766716256,10688957
2610,2018-05-14,81.61368560791016,81.90648756872795,80.42295975198749,80.42295975198749,13962128
2611,2018-05-15,83.48761749267578,84.32698201602969,81.45752187301478,81.59416384081055,56040833
2612,2018-05-16,83.33145141601562,83.93657327818384,82.98008486877087,83.70233067841193,18183776
2613,2018-05-17,83.33145141601562,84.32697584607914,82.88248422679705,82.9605668584456,17900935
2614,2018-05-18,83.13623809814453,83.93656647456214,82.80440017847019,83.42904529550573,18414996
2615,2018-05-21,83.0191421508789,83.72187008534367,82.60922149382218,83.72187008534367,16669979
2616,2018-05-22,82.2773666381836,83.54617504974628,81.78936340296718,83.44857440270299,9411261
2617,2018-05-23,82.49208068847656,82.94104257723988,81.86743552815759,82.37496203755522,18219990
2618,2018-05-24,82.66775512695312,82.92151570695071,82.53111318536271,82.92151570695071,17260447
2619,2018-05-25,82.78489685058594,83.17529948104082,82.08217423383698,82.08217423383698,30090956
2620,2018-05-28,80.79383087158203,82.96056833917848,80.54007025695556,82.86296769546261,17488299
2621,2018-05-29,80.81334686279297,81.867430542412,80.32534368838415,81.30135003720177,15749359
2622,2018-05-30,81.78935241699219,82.74583545243682,80.81334607765687,80.81334607765687,36016623
2623,2018-05-31,81.76983642578125,83.03864478038673,78.70517518716093,81.94551970064228,274352477
2624,2018-06-01,80.40342712402344,81.16471425197321,78.21717167764018,80.77431168280383,17096388
2625,2018-06-04,78.74423217773438,80.7938460816225,78.3147882055038,80.7938460816225,14456405
2626,2018-06-05,77.63157653808594,78.52950572507292,76.16756673936463,78.39286375149074,13788817
2627,2018-06-06,78.50997924804688,79.3493490682364,77.10453413414855,77.10453413414855,8130515
2628,2018-06-07,79.15413665771484,79.62261653152291,77.39732521679451,78.64661017545606,7683528
2629,2018-06-08,77.26067352294922,78.54899963239033,76.81171171482112,78.43188100250394,12429285
2630,2018-06-11,76.40180206298828,77.7877343837352,75.93332214928381,77.53396847340805,19668041
2631,2018-06-12,76.14805603027344,76.6946186818496,75.50389271608815,76.6946186818496,13416832
2632,2018-06-13,77.35829162597656,77.82677154655165,76.16756057560367,76.63604579135266,10866676
2633,2018-06-14,77.63157653808594,77.82677784458211,76.75317065885315,77.37781589867578,7205187
2634,2018-06-15,77.24115753173828,77.69012467753194,76.61651771966105,77.63156006187315,9527937
2635,2018-06-18,77.5534896850586,77.88533292445521,76.61652458777742,77.24116445584909,4303444
2636,2018-06-19,77.57301330566406,77.9634158990313,76.8312494373011,77.12405138232654,8099053
2637,2018-06-20,77.74869537353516,77.96341467845593,76.83124823445063,77.57301209120072,8160216
2638,2018-06-21,76.30420684814453,77.5534972972583,75.66004361148477,77.33877268825557,10942576
2639,2018-06-22,77.1826171875,77.45590114385374,75.77716667443342,76.59701324832012,7677797
2640,2018-06-25,75.81620788574219,77.41685970953924,74.76211867868267,77.1826170751733,8701812
2641,2018-06-26,74.46930694580078,76.01139923261528,73.7861024406606,75.69907929119215,9869227
2642,2018-06-27,73.0833740234375,75.1525106775992,72.4977702091759,74.93778610193257,13094540
2643,2018-06-28,72.14643096923828,73.68851830637085,71.502262341075,73.55188161086954,22542641
2644,2018-06-29,72.94673156738281,74.31314045782915,71.87312458203212,72.3220864441441,8435793
2645,2018-07-02,72.24400329589844,73.14192694781865,71.63887623032359,73.0052850107422,13100144
2646,2018-07-03,72.0488052368164,72.40016645118614,70.74095571566556,71.85360397381399,9990760
2647,2018-07-04,71.44367980957031,73.88369565397095,71.11183659569717,72.32208551355454,10626271
2648,2018-07-05,70.9166259765625,71.73647225120487,70.48718748071549,71.50222970199668,7739370
2649,2018-07-06,70.9752197265625,71.40465839873033,70.60433509677237,70.9166550938353,7229617
2650,2018-07-09,72.02928924560547,72.22449052842413,71.05328283151219,71.13136546270913,10238815
2651,2018-07-10,71.85362243652344,72.36114373266751,71.59985649327689,72.22450175442118,7258266
2652,2018-07-11,71.4046630859375,72.1269090836274,71.2094617511659,71.75602972466643,3825437
2653,2018-07-12,71.28752136230469,71.67792390566586,70.89711881894353,71.52176394735606,11523981
2654,2018-07-13,70.95568084716797,71.58032599940013,70.76047956804378,71.13136411644919,4793733
2655,2018-07-16,70.79952239990234,71.24848429247305,70.50672047494227,70.68240374798779,12191173
2656,2018-07-17,70.83855438232422,71.15087427639604,70.27246861724942,70.54575249594201,4698206
2657,2018-07-18,69.68688201904297,71.75601903652658,69.51120402102104,71.28753378478613,5845129
2658,2018-07-19,69.27696228027344,70.58481210418225,69.14032030550547,69.92112553826603,5980121
2659,2018-07-20,68.63279724121094,69.47216178561155,67.96911069251784,69.29647849472978,5273662
2660,2018-07-23,69.12078857421875,69.49166780906627,68.57422078362524,68.69134472239813,6336970
2661,2018-07-24,69.3940658569336,69.66734974704221,68.80846205970647,69.56974911417102,6260188
2662,2018-07-25,68.57421875,69.882068275552,68.20333952615123,69.74542633195585,7757736
2663,2018-07-26,70.99473571777344,71.75602296978757,68.00815663595,68.80847991510365,33869484
2664,2018-07-27,70.23343658447266,72.14641339767739,69.56975539810509,71.5412862421136,19690254
2665,2018-07-30,71.52177429199219,71.73649360382765,70.29200716157035,70.62384513528441,10288607
2666,2018-07-31,71.17040252685547,72.45872879842936,70.99471926474386,71.69744172284355,11713824
2667,2018-08-01,72.10738372802734,72.51730437124965,70.3310485853234,71.44369713929409,10299992
2668,2018-08-02,73.66899108886719,74.27411302104746,72.12689864919261,72.6734665436224,12305598
2669,2018-08-03,74.25459289550781,74.54739484697436,73.78610765509167,74.09843291376049,7491196
2670,2018-08-06,73.96178436279297,74.89874946507828,73.6494644270891,74.89874946507828,4944677
2671,2018-08-07,73.82516479492188,74.43029213473494,73.25908407788098,74.11796680913537,3270258
2672,2018-08-08,73.9813003540039,74.44978553994763,73.33713719471146,73.82514039041385,6225545
2673,2018-08-09,75.19155883789062,75.34772411638376,73.33714645993977,73.98130970061418,6328977
2674,2018-08-10,74.39122772216797,75.67955406684577,73.82514188561865,75.62099474121017,4909902
2675,2018-08-13,73.39570617675781,74.17651139262202,73.06386819615494,73.62994880055193,2537940
2676,2018-08-14,73.35665893554688,73.78609750246972,72.82961443639111,73.22001698462894,2304692
2677,2018-08-16,73.27857971191406,74.17650349650386,73.04433711305516,73.16146106007146,3661689
2678,2018-08-17,73.04432678222656,73.7860904943923,72.51728233312859,73.59088923881326,4022502
2679,2018-08-20,73.2590560913086,73.72753595797536,72.4587277144296,73.20049147469861,2487784
2680,2018-08-21,73.22001647949219,73.51281838865056,72.5563300339972,73.25905779308133,3655095
2681,2018-08-23,74.25459289550781,74.56691285900246,73.22002705936086,73.22002705936086,9442607
2682,2018-08-24,74.54737854003906,75.97234666643544,74.00081607589466,74.37169528951945,8393334
2683,2018-08-27,77.22164154052734,77.41684281069394,74.52786507126307,74.62546570634636,14042229
2684,2018-08-28,76.96788024902344,78.25620650234801,76.42131775655767,77.14355821347317,8224129
2685,2018-08-29,75.36724090576172,77.70965650306195,74.99635631811952,76.90933329205403,6955827
2686,2018-08-30,76.8897933959961,77.37779654014695,75.1134640693562,75.44530726641338,22347117
2687,2018-08-31,78.66614532470703,78.95894727561526,76.06996379051475,76.06996379051475,11854651
2688,2018-09-03,75.9333267211914,80.03255401258059,75.73812542160145,79.19318418820444,8999761
2689,2018-09-04,75.9137954711914,76.69460058785482,74.82067042593205,75.93331877621215,5387824
2690,2018-09-05,76.38228607177734,76.90933062190673,75.25011963142376,75.79668219278335,7334087
2691,2018-09-06,77.80724334716797,78.76373166442005,76.32371585017819,76.51891711531755,16457730
2692,2018-09-07,76.40180206298828,78.4318975745625,75.28915366328269,78.4318975745625,4580610
2693,2018-09-10,76.4216079711914,77.23355345353578,75.31261581486125,76.50082399894426,6293799
2694,2018-09-11,74.025390625,77.17413910418442,73.74813989861572,76.46121633924625,9560546
2695,2018-09-12,76.75827026367188,77.33257305149677,74.10460309322153,74.10460309322153,13582243
2696,2018-09-14,79.27330780029297,79.98623054428847,76.79787414470465,77.3325688887187,22816500
2697,2018-09-17,79.9664306640625,80.6199440865007,78.18411839993925,78.18411839993925,15162744
2698,2018-09-18,78.77822875976562,80.7585758775643,78.48117669209581,79.80801033542801,4937349
2699,2018-09-19,78.54058074951172,79.21390087309786,77.70883394156266,78.81783147617307,6025625
2700,2018-09-21,79.37232971191406,79.9664338234274,77.27315862801255,78.81783361557532,11174973
2701,2018-09-24,78.26333618164062,79.35252710889569,77.05532657477191,79.21390710669156,3992299
2702,2018-09-25,76.2829818725586,78.65939821779371,75.90671917445066,78.02569149002562,10770907
2703,2018-09-26,76.38199615478516,76.83748023363623,74.54027463555002,76.61963885417816,7286693
2704,2018-09-27,77.0553207397461,77.59001550158855,76.1047552587123,76.44141532150459,8101331
2705,2018-09-28,74.6194839477539,78.40194398975724,74.20360791821318,77.03550799221142,10284429
2706,2018-10-01,76.20378112792969,76.79788529150188,73.62932975245015,74.57989533975854,4684738
2707,2018-10-03,74.83734130859375,76.16417504876593,74.5996985627063,75.45124681110356,10349581
2708,2018-10-04,74.95613098144531,75.62945093882463,73.09460849863055,74.46104435749984,11239097
2709,2018-10-05,74.1838150024414,75.86710988534713,73.80754693862502,74.8571297323828,7035573
2710,2018-10-08,73.9263687133789,74.87693413197573,72.28267652159882,73.86695400993842,4680183
2711,2018-10-09,73.88675689697266,75.0353569424649,73.39167020736096,74.08479157281732,5552286
2712,2018-10-10,74.12439727783203,74.83731993989403,73.74812925661173,73.74812925661173,3526073
2713,2018-10-11,73.55008697509766,74.65907886176352,72.89657370716834,73.64910429969402,10016561
2714,2018-10-12,74.63929748535156,75.15418556199023,73.70853331108773,73.76794264730988,6856067
2715,2018-10-15,74.50067138671875,75.25320217287948,73.70853258612112,74.63929675123035,6926558
2716,2018-10-16,74.14419555664062,74.77790754807071,73.31244890364076,74.44124754899529,6530627
2717,2018-10-17,74.89674377441406,75.29281319051084,74.46106634230055,74.48087303632654,4151254
2718,2018-10-19,74.91654205322266,75.82749945910521,74.08479529844072,74.85712734985385,9497796
2719,2018-10-22,74.91654205322266,75.64926609306814,74.56007532114849,75.01555939612443,4377225
2720,2018-10-23,75.62947845458984,76.30279865693872,73.5897218962303,74.46107144817138,4599675
2721,2018-10-24,75.41162109375,76.14435043106668,75.01555176244737,75.8472930605556,4510189
2722,2018-10-25,75.76810455322266,76.10476465759221,73.94618402254834,75.13439236359216,7455415
2723,2018-10-26,74.6194839477539,75.64925993244321,74.38184126973553,75.39181593627089,6390862
2724,2018-10-29,75.07496643066406,75.45122909895892,74.22341838216735,75.01555710114746,8374975
2725,2018-10-30,73.72832489013672,75.07495951392914,73.51048353926645,74.85711816305887,5105532
2726,2018-10-31,73.64910888671875,73.96596219634797,70.81721430129284,73.31244888771646,9622136
2727,2018-11-01,74.63929748535156,74.97595755332382,73.49069728759487,73.70853331108773,5603131
2728,2018-11-02,75.19380187988281,76.16417417612375,74.7383230891713,74.87694847035368,6034462
2729,2018-11-05,73.68872833251953,75.05516448595287,73.2728522555343,74.87693648613191,4872816
2730,2018-11-06,74.50067138671875,74.85713277258067,73.27285517138542,74.10460198641994,7337064
2731,2018-11-07,74.8769302368164,75.25319289750277,74.50066220409565,75.25319289750277,223308
2732,2018-11-09,75.92650604248047,76.12454070022059,74.7779061019945,74.85711674187021,9231137
2733,2018-11-12,73.64910888671875,76.40179283075436,72.97578888871415,75.84729148085222,3906667
2734,2018-11-13,72.89659118652344,74.46106206705922,72.42130576568208,74.06499267370307,7750412
2735,2018-11-14,73.64910888671875,74.06497952711135,72.91637956466293,72.99559557808723,9918943
2736,2018-11-15,74.10460662841797,74.65910274916357,73.49070116831308,73.66892918639093,8814911
2737,2018-11-16,74.50067138671875,75.25320217287948,73.74814060055802,74.06499397198304,5537047
